Airline_0,Airline_1,Airline_2,Airline_3,Source_0,Source_1,Source_2,Destination_0,Destination_1,Destination_2,journey_day,journey_month,day_of_week,dep_hour,arrival_hour,duration_minutes,total_stops_num
0,1,0,1,0,1,1,0,1,1,24,6,0,14,21,420,1
0,0,1,1,0,1,1,0,1,1,24,6,0,14,19,300,1
0,0,1,1,0,1,1,0,1,1,24,6,0,14,19,300,1
0,1,0,1,0,1,1,0,1,1,24,6,0,14,1,690,1
0,0,1,0,0,1,1,0,1,1,24,6,0,14,17,180,0
0,0,1,0,0,1,0,0,1,0,24,6,0,14,16,150,0
0,0,0,1,0,1,1,0,1,1,24,6,0,14,17,195,0
0,0,0,1,0,1,0,0,1,0,24,6,0,14,16,150,0
0,1,1,0,0,1,1,0,1,1,24,6,0,14,19,310,1
0,0,1,0,0,1,1,0,1,1,24,6,0,14,19,1730,2
0,0,1,1,0,1,1,0,1,1,24,6,0,14,4,830,2
0,0,1,1,0,1,1,0,1,1,24,6,0,14,12,1320,2
0,1,1,1,0,1,1,0,1,1,24,6,0,14,17,190,0
0,1,0,1,0,1,1,0,1,1,24,6,0,14,22,455,1
0,1,0,1,0,1,1,0,1,1,24,6,0,15,1,630,1
0,0,1,1,0,1,1,0,1,1,24,6,0,15,4,805,1
0,0,1,1,0,1,1,0,1,1,24,6,0,15,12,1295,1
0,0,1,1,0,1,1,0,1,1,24,6,0,15,19,1680,1
0,1,0,1,0,1,1,0,1,1,24,6,0,15,1,625,2
0,0,0,1,0,1,1,0,1,1,24,6,0,15,20,290,1
0,0,1,1,0,0,1,1,0,1,24,6,0,15,18,175,0
0,1,0,1,0,1,1,0,1,1,24,6,0,15,1,615,1
0,0,1,1,0,0,1,1,0,1,24,6,0,15,18,175,0
0,0,0,1,0,1,0,0,1,0,24,6,0,15,17,150,0
0,1,1,0,0,1,0,0,1,0,24,6,0,15,17,155,0
0,0,0,1,0,1,0,0,1,0,24,6,0,15,18,155,0
0,1,0,0,0,1,1,0,1,1,24,6,0,15,22,380,1
0,0,0,1,0,1,1,0,1,1,24,6,0,16,1,570,1
0,0,1,1,0,1,1,0,1,1,24,6,0,16,19,1620,1
0,0,1,1,0,1,1,0,1,1,24,6,0,16,4,745,1
0,0,1,1,0,1,1,0,1,1,24,6,0,16,12,1235,1
0,0,0,1,0,1,1,0,1,1,24,6,0,16,22,380,1
0,0,1,0,0,1,1,0,1,1,24,6,0,16,19,1595,2
1,0,0,0,0,1,1,0,1,1,24,6,0,16,6,830,1
1,0,0,0,0,1,1,0,1,1,24,6,0,16,22,340,1
0,0,0,1,1,0,1,1,1,0,24,6,0,16,18,90,0
0,0,0,1,0,0,1,1,0,1,24,6,0,16,19,180,0
0,0,1,0,0,1,1,0,1,1,24,6,0,16,19,1580,2
0,1,0,1,0,1,1,0,1,1,24,6,0,17,1,510,1
0,1,1,1,0,0,1,1,0,1,24,6,0,17,19,155,0
0,0,0,1,0,1,1,0,1,1,24,6,0,17,22,310,1
0,1,0,0,0,1,0,0,1,0,24,6,0,17,19,150,0
0,1,0,0,0,1,0,0,1,0,24,6,0,17,19,150,0
0,0,0,1,0,1,1,0,1,1,24,6,0,17,1,500,1
0,0,1,0,0,1,1,0,1,1,24,6,0,17,7,865,2
0,0,1,0,0,1,1,0,1,1,24,6,0,17,19,1560,2
0,0,1,0,0,1,1,0,1,1,24,6,0,17,19,1560,2
0,0,0,1,0,1,0,0,1,0,24,6,0,17,19,155,0
0,0,1,0,0,1,1,0,1,1,24,6,0,17,9,965,1
0,1,0,1,0,1,1,0,1,1,24,6,0,17,1,480,1
0,0,0,1,0,1,1,0,1,1,24,6,0,17,1,480,1
0,0,1,1,0,1,1,0,1,1,24,6,0,17,19,1530,1
0,0,1,1,0,1,1,0,1,1,24,6,0,17,4,655,1
0,0,1,1,0,1,1,0,1,1,24,6,0,17,12,1145,1
0,0,1,1,0,1,1,0,1,1,24,6,0,17,19,1525,2
0,0,1,0,0,1,1,0,1,1,24,6,0,17,23,320,1
0,1,1,1,1,0,0,1,0,0,24,6,0,17,20,140,0
0,1,0,1,0,1,1,0,1,1,24,6,0,17,1,465,1
0,0,1,1,0,0,1,1,0,1,24,6,0,17,20,180,0
0,1,0,0,1,0,0,1,0,0,24,6,0,17,20,140,0
0,1,0,1,0,1,1,0,1,1,24,6,0,17,1,460,2
0,1,0,0,0,1,1,0,1,1,24,6,0,17,22,295,1
0,0,1,0,0,1,1,0,1,1,24,6,0,18,21,185,0
0,0,0,1,0,0,1,1,0,1,24,6,0,18,21,185,0
0,0,1,1,0,1,1,0,1,1,24,6,0,18,4,610,1
0,0,1,1,0,1,1,0,1,1,24,6,0,18,19,1485,1
0,0,1,1,0,1,1,0,1,1,24,6,0,18,12,1100,1
0,0,1,1,0,1,1,0,1,1,24,6,0,18,4,605,2
0,0,0,1,0,1,1,0,1,1,24,6,0,18,1,415,1
0,0,1,0,0,1,1,0,1,1,24,6,0,18,19,1470,2
0,0,0,1,0,0,1,1,0,1,24,6,0,18,21,175,0
0,0,1,1,0,0,1,1,0,1,24,6,0,18,22,185,0
0,0,1,1,0,0,1,1,0,1,24,6,0,18,22,185,0
0,1,0,1,0,1,1,0,1,1,24,6,0,19,1,390,1
0,0,1,0,0,1,1,0,1,1,24,6,0,19,7,760,1
0,1,0,1,0,1,1,0,1,1,24,6,0,19,1,390,1
0,0,0,1,1,0,1,1,1,0,24,6,0,19,20,90,0
0,0,1,1,0,1,1,0,1,1,24,6,0,19,12,1045,2
0,0,1,1,0,1,1,0,1,1,24,6,0,19,19,1430,2
0,0,1,1,0,1,1,0,1,1,24,6,0,19,19,1425,1
0,0,1,1,0,1,1,0,1,1,24,6,0,19,4,550,1
0,0,1,1,0,1,1,0,1,1,24,6,0,19,12,1025,2
0,0,1,1,0,1,1,0,1,1,24,6,0,19,12,1025,2
0,0,1,1,0,1,1,0,1,1,24,6,0,19,4,535,2
0,0,0,1,1,0,0,1,0,0,24,6,0,19,21,140,0
0,0,1,1,1,0,1,1,1,0,24,6,0,19,21,90,0
0,0,1,1,1,0,1,1,1,0,24,6,0,19,21,90,0
0,0,1,1,0,1,1,0,1,1,24,6,0,19,4,520,1
0,0,1,0,0,1,1,0,1,1,24,6,0,19,19,1410,2
0,0,1,1,0,1,1,0,1,1,24,6,0,19,12,1010,1
0,0,1,1,0,0,1,1,0,1,24,6,0,19,22,180,0
0,0,1,1,0,0,1,1,0,1,24,6,0,19,22,180,0
1,0,0,0,0,1,0,0,1,0,24,6,0,19,22,150,0
0,0,1,1,0,1,1,0,1,1,24,6,0,20,4,505,2
0,0,1,1,0,1,1,0,1,1,24,6,0,20,4,505,2
0,0,0,1,1,0,1,1,1,0,24,6,0,20,21,95,0
0,0,1,0,0,1,1,0,1,1,24,6,0,20,19,1380,2
0,0,0,1,0,1,0,0,1,0,24,6,0,20,22,155,0
0,0,0,1,0,1,1,0,1,1,24,6,0,20,1,305,1
0,0,1,0,0,1,1,0,1,1,24,6,0,20,9,765,1
1,0,0,0,0,1,1,0,1,1,24,6,0,20,6,590,1
0,0,1,1,0,1,1,0,1,1,24,6,0,20,19,1325,1
0,0,1,1,0,1,1,0,1,1,24,6,0,20,4,450,1
0,1,1,0,0,0,1,1,0,1,24,6,0,20,23,165,0
0,0,1,1,0,1,1,0,1,1,24,6,0,20,12,940,1
0,1,1,1,0,0,1,1,0,1,24,6,0,21,23,170,0
0,0,1,0,0,1,1,0,1,1,24,6,0,21,7,640,1
0,0,1,0,0,0,1,1,0,1,24,6,0,21,23,170,0
0,0,1,0,1,0,1,1,1,0,24,6,0,21,22,80,0
0,1,0,0,0,0,1,1,0,1,24,6,0,21,0,175,0
0,0,0,1,1,0,1,1,1,0,24,6,0,21,22,90,0
0,0,1,1,0,1,1,0,1,1,24,6,0,21,12,910,2
0,0,1,1,0,1,1,0,1,1,24,6,0,21,19,1295,2
0,0,0,1,0,1,0,0,1,0,24,6,0,21,0,160,0
0,0,1,1,0,1,1,0,1,1,24,6,0,21,12,910,2
0,0,1,1,0,1,1,0,1,1,24,6,0,21,19,1270,1
0,0,0,1,0,1,1,0,1,1,24,6,0,21,3,345,1
0,0,1,1,0,1,1,0,1,1,24,6,0,21,4,395,1
0,0,1,1,0,1,1,0,1,1,24,6,0,21,12,885,1
0,0,1,1,0,1,1,0,1,1,24,6,0,21,4,395,1
0,0,1,0,0,1,1,0,1,1,24,6,0,22,19,1275,2
0,0,0,1,1,0,0,1,0,0,24,6,0,22,0,140,0
0,0,0,1,0,1,0,0,1,0,24,6,0,22,0,155,0
0,1,0,0,0,1,0,0,1,0,24,6,0,22,0,140,0
0,1,0,0,1,0,1,1,1,0,24,6,0,22,0,90,0
0,0,1,1,0,1,1,0,1,1,24,6,0,22,19,1210,1
1,0,0,0,0,1,0,0,1,0,24,6,0,22,1,150,0
0,0,1,1,0,1,1,0,1,1,24,6,0,22,12,825,1
0,0,1,1,0,1,1,0,1,1,24,6,0,22,4,335,1
0,0,1,1,0,1,1,0,1,1,24,6,0,23,4,1760,2
0,0,1,1,0,1,1,0,1,1,24,6,0,23,19,1195,2
0,0,1,1,0,1,1,0,1,1,24,6,0,23,12,810,2
0,0,0,1,0,1,1,0,1,1,24,6,0,23,4,305,1
0,0,0,1,0,0,1,1,0,1,24,6,0,23,2,170,0
0,0,0,1,0,0,1,1,0,1,27,6,3,0,3,170,0
0,0,0,1,0,0,1,1,0,1,27,6,3,1,4,165,0
0,0,0,1,0,1,1,0,1,1,27,6,3,2,7,325,1
0,0,1,1,0,1,1,0,1,1,27,6,3,2,12,620,1
0,0,1,1,0,1,1,0,1,1,27,6,3,2,19,1005,1
0,0,1,1,0,1,1,0,1,1,27,6,3,2,12,620,1
0,0,0,1,1,0,1,1,1,0,27,6,3,2,4,90,0
0,0,1,1,1,0,1,1,1,0,27,6,3,2,4,85,0
0,0,1,1,1,0,1,1,1,0,27,6,3,2,4,85,0
0,0,0,1,0,0,1,1,0,1,27,6,3,4,6,170,0
0,0,0,1,0,1,0,0,1,0,27,6,3,4,7,155,0
0,1,0,1,0,1,1,0,1,1,27,6,3,4,19,860,1
0,1,0,1,0,1,1,0,1,1,27,6,3,4,12,460,1
0,1,0,1,0,1,1,0,1,1,27,6,3,4,19,845,1
0,0,0,1,0,1,1,0,1,1,27,6,3,5,12,425,1
0,0,0,1,0,1,1,0,1,1,27,6,3,5,16,665,1
0,0,1,0,0,1,1,0,1,1,27,6,3,5,8,170,0
0,0,0,1,0,1,1,0,1,1,27,6,3,5,10,295,1
0,0,1,0,0,1,1,0,1,1,27,6,3,5,6,1535,1
0,0,1,0,0,1,1,0,1,1,27,6,3,5,19,2280,3
0,0,0,1,1,0,0,1,0,0,27,6,3,5,7,145,0
0,0,1,0,0,1,1,0,1,1,27,6,3,5,7,1585,3
0,0,1,1,0,1,1,0,1,1,27,6,3,5,12,425,2
0,0,1,1,0,1,1,0,1,1,27,6,3,5,19,810,2
0,0,1,1,0,1,1,0,1,1,27,6,3,5,19,810,2
0,0,1,1,0,1,1,0,1,1,27,6,3,5,12,425,2
0,0,1,1,0,1,1,0,1,1,27,6,3,5,19,810,2
0,0,1,1,0,1,1,0,1,1,27,6,3,5,19,810,2
0,0,0,1,0,1,1,0,1,1,27,6,3,5,8,195,0
0,1,0,0,1,0,1,1,1,0,27,6,3,5,7,90,0
0,0,1,0,0,1,1,0,1,1,27,6,3,5,19,800,2
0,1,0,0,0,0,1,1,0,1,27,6,3,5,8,160,0
0,1,0,0,0,0,1,1,0,1,27,6,3,5,8,160,0
0,1,1,1,0,1,1,0,1,1,27,6,3,6,9,190,0
0,0,1,1,0,0,1,1,0,1,27,6,3,6,8,165,0
0,1,0,1,0,1,1,0,1,1,27,6,3,6,21,900,1
0,1,0,1,0,1,1,0,1,1,27,6,3,6,19,780,1
0,1,0,1,0,1,1,0,1,1,27,6,3,6,19,795,1
0,1,0,1,0,1,1,0,1,1,27,6,3,6,12,395,1
0,1,0,0,0,1,1,0,1,1,27,6,3,6,11,315,1
0,0,0,1,0,0,1,1,0,1,27,6,3,6,8,165,0
0,0,0,1,1,0,1,1,1,0,27,6,3,6,7,90,0
0,1,0,1,0,1,1,0,1,1,27,6,3,6,19,755,1
0,0,0,1,0,1,1,0,1,1,27,6,3,6,21,860,1
0,0,1,1,0,1,1,0,1,1,27,6,3,6,12,1790,2
0,0,1,1,0,1,1,0,1,1,27,6,3,6,12,1790,2
0,0,1,0,0,1,1,0,1,1,27,6,3,6,7,1490,2
0,0,0,1,0,1,1,0,1,1,27,6,3,6,22,940,1
0,0,0,1,0,1,1,0,1,1,27,6,3,6,16,560,1
0,1,0,0,0,1,0,0,1,0,27,6,3,6,9,155,0
0,1,0,0,0,1,0,0,1,0,27,6,3,6,9,155,0
0,1,1,1,0,0,1,1,0,1,27,6,3,7,9,160,0
0,1,1,0,0,1,1,0,1,1,27,6,3,7,12,355,1
0,0,1,0,0,1,1,0,1,1,27,6,3,7,19,735,1
0,1,0,1,0,1,1,0,1,1,27,6,3,7,19,720,1
0,1,0,1,0,1,1,0,1,1,27,6,3,7,21,835,1
0,0,1,0,0,1,1,0,1,1,27,6,3,7,9,1580,2
0,0,1,1,0,1,1,0,1,1,27,6,3,7,19,715,1
0,1,1,1,1,0,0,1,0,0,27,6,3,7,9,135,0
0,0,1,1,1,0,1,1,1,0,27,6,3,7,8,85,0
0,0,1,1,1,0,1,1,1,0,27,6,3,7,8,85,0
0,1,0,1,0,1,1,0,1,1,27,6,3,7,16,545,1
0,0,1,1,0,1,1,0,1,1,27,6,3,7,19,715,1
0,0,1,1,0,1,1,0,1,1,27,6,3,7,12,330,1
0,0,1,1,0,1,1,0,1,1,27,6,3,7,12,330,1
0,0,1,1,0,0,1,1,0,1,27,6,3,7,10,180,0
0,1,0,1,0,1,1,0,1,1,27,6,3,7,16,540,1
0,1,0,1,0,1,1,0,1,1,27,6,3,7,22,920,1
0,0,1,1,0,0,1,1,0,1,27,6,3,7,10,180,0
0,0,0,1,0,0,1,1,0,1,27,6,3,7,10,175,0
0,0,0,1,0,1,1,0,1,1,27,6,3,7,12,315,1
0,1,1,0,0,1,1,0,1,1,27,6,3,7,13,370,1
0,0,0,1,0,1,1,0,1,1,27,6,3,7,21,810,1
0,1,0,1,0,1,1,0,1,1,27,6,3,7,21,810,1
0,1,0,1,0,1,1,0,1,1,27,6,3,7,19,690,1
0,1,0,1,0,1,1,0,1,1,27,6,3,7,19,705,1
0,1,0,1,0,1,1,0,1,1,27,6,3,7,19,690,1
0,0,0,1,0,1,1,0,1,1,27,6,3,7,12,275,1
0,0,0,1,0,1,1,0,1,1,27,6,3,7,16,515,1
0,1,1,0,0,0,1,1,0,1,27,6,3,7,10,175,0
0,0,0,1,1,0,0,1,0,0,27,6,3,7,10,140,0
1,0,0,0,0,1,1,0,1,1,27,6,3,7,22,870,1
1,0,0,0,0,1,1,0,1,1,27,6,3,7,13,330,1
0,1,0,1,0,1,1,0,1,1,27,6,3,8,21,780,1
0,1,0,1,0,1,1,0,1,1,27,6,3,8,21,780,1
0,1,0,1,0,1,1,0,1,1,27,6,3,8,19,660,1
0,0,1,0,0,1,1,0,1,1,27,6,3,8,19,675,1
0,0,1,1,0,1,1,0,1,1,27,6,3,8,19,660,1
0,0,1,1,0,1,1,0,1,1,27,6,3,8,12,1705,2
0,1,0,0,1,0,0,1,0,0,27,6,3,8,10,135,0
0,1,0,0,1,0,0,1,0,0,27,6,3,8,10,135,0
0,0,1,1,0,0,1,1,0,1,27,6,3,8,11,180,0
0,0,1,1,0,0,1,1,0,1,27,6,3,8,11,180,0
0,1,0,1,0,1,1,0,1,1,27,6,3,8,19,630,1
0,0,0,1,0,0,1,1,0,1,27,6,3,8,11,170,0
0,0,0,1,0,1,1,0,1,1,27,6,3,8,16,455,1
0,0,0,1,0,1,1,0,1,1,27,6,3,8,22,835,1
0,1,0,0,0,1,1,0,1,1,27,6,3,8,13,270,1
0,1,0,1,0,1,1,0,1,1,27,6,3,8,21,735,1
0,1,0,1,0,1,1,0,1,1,27,6,3,8,19,615,1
0,0,1,1,1,0,1,1,1,0,27,6,3,8,10,90,0
0,1,0,1,0,1,1,0,1,1,27,6,3,8,19,630,1
0,1,0,0,0,1,1,0,1,1,27,6,3,8,13,270,1
0,0,1,0,0,1,1,0,1,1,27,6,3,9,19,615,1
0,1,0,0,0,1,0,0,1,0,27,6,3,9,11,145,0
0,0,1,1,0,1,1,0,1,1,27,6,3,9,12,1655,1
0,0,1,1,0,1,1,0,1,1,27,6,3,9,19,600,1
0,1,0,0,0,1,0,0,1,0,27,6,3,9,11,145,0
0,1,0,1,0,1,1,0,1,1,27,6,3,9,19,615,1
0,1,0,1,0,1,1,0,1,1,27,6,3,9,21,720,1
0,1,0,1,0,1,1,0,1,1,27,6,3,9,19,600,1
0,0,0,1,0,1,1,0,1,1,27,6,3,9,1,975,1
0,1,0,1,0,1,1,0,1,1,27,6,3,9,19,585,1
0,0,1,1,0,1,1,0,1,1,27,6,3,9,4,1140,2
0,1,0,0,0,0,1,1,0,1,27,6,3,9,12,170,0
0,0,1,1,0,1,1,0,1,1,27,6,3,9,12,1620,2
0,0,0,1,0,1,0,0,1,0,27,6,3,9,12,155,0
0,0,1,1,0,1,1,0,1,1,27,6,3,9,12,1615,2
0,0,1,1,0,1,1,0,1,1,27,6,3,9,12,1615,2
0,0,1,1,0,1,1,0,1,1,27,6,3,9,19,560,2
0,0,1,1,0,1,1,0,1,1,27,6,3,9,19,560,2
0,0,1,0,0,1,1,0,1,1,27,6,3,9,23,795,1
0,1,0,0,1,0,0,1,0,0,27,6,3,9,12,135,0
0,1,0,1,0,1,1,0,1,1,27,6,3,9,16,385,1
0,1,0,1,0,1,1,0,1,1,27,6,3,9,22,765,1
0,1,0,0,1,0,0,1,0,0,27,6,3,9,12,135,0
0,0,1,0,0,1,1,0,1,1,27,6,3,9,9,1420,1
0,0,1,0,0,1,1,0,1,1,27,6,3,9,9,1420,2
0,1,1,1,0,0,1,1,0,1,27,6,3,9,12,170,0
0,0,1,1,0,1,1,0,1,1,27,6,3,10,19,540,1
0,1,0,1,0,1,1,0,1,1,27,6,3,10,19,540,1
0,1,0,1,0,1,1,0,1,1,27,6,3,10,1,930,1
0,1,0,1,0,1,1,0,1,1,27,6,3,10,21,660,1
0,0,1,1,0,1,1,0,1,1,27,6,3,10,12,1595,1
0,1,0,1,0,1,1,0,1,1,27,6,3,10,21,660,1
0,0,1,1,0,1,1,0,1,1,27,6,3,10,19,540,1
0,0,1,0,0,0,1,1,0,1,27,6,3,10,12,165,0
0,1,0,1,0,1,1,0,1,1,27,6,3,10,1,930,1
0,1,0,1,0,1,1,0,1,1,27,6,3,10,19,555,1
0,1,0,1,0,1,1,0,1,1,27,6,3,10,19,535,1
0,1,0,1,0,1,1,0,1,1,27,6,3,10,21,640,1
0,1,0,1,0,1,1,0,1,1,27,6,3,10,1,910,1
0,0,1,1,1,0,1,1,1,0,27,6,3,10,11,90,0
0,1,0,1,0,1,1,0,1,1,27,6,3,10,19,520,1
0,0,1,1,1,0,1,1,1,0,27,6,3,10,11,90,0
0,1,0,1,0,1,1,0,1,1,27,6,3,10,19,520,1
0,1,1,0,0,1,1,0,1,1,27,6,3,10,19,540,1
0,0,0,1,0,1,1,0,1,1,27,6,3,10,1,895,1
0,0,0,1,0,1,1,0,1,1,27,6,3,10,21,625,1
0,0,1,0,0,1,1,0,1,1,27,6,3,10,19,500,2
0,0,1,1,0,1,1,0,1,1,27,6,3,11,14,195,0
0,0,1,1,0,0,1,1,0,1,27,6,3,11,14,175,0
0,0,1,1,0,0,1,1,0,1,27,6,3,11,14,175,0
0,1,0,1,0,1,1,0,1,1,27,6,3,11,19,470,1
0,0,0,1,0,1,1,0,1,1,27,6,3,11,21,575,1
0,0,0,1,0,1,1,0,1,1,27,6,3,11,1,845,1
0,1,0,1,0,1,1,0,1,1,27,6,3,11,19,465,1
0,1,0,1,0,1,1,0,1,1,27,6,3,11,21,570,1
0,0,1,1,0,1,1,0,1,1,27,6,3,11,12,1505,1
0,1,1,1,0,0,1,1,0,1,27,6,3,11,14,170,0
0,0,1,1,0,1,1,0,1,1,27,6,3,11,19,450,1
0,0,1,1,0,1,1,0,1,1,27,6,3,11,19,450,1
0,1,0,1,0,1,1,0,1,1,27,6,3,11,1,840,1
0,0,0,1,0,1,0,0,1,0,27,6,3,11,14,155,0
0,0,0,1,1,0,0,1,0,0,27,6,3,11,14,145,0
0,1,0,1,0,1,1,0,1,1,27,6,3,11,21,560,1
0,1,0,1,0,1,1,0,1,1,27,6,3,11,1,830,1
0,0,1,1,0,1,1,0,1,1,27,6,3,11,19,440,2
0,1,0,1,0,1,1,0,1,1,27,6,3,11,19,455,1
0,1,1,0,0,0,1,1,0,1,27,6,3,11,14,170,0
0,0,1,1,0,1,1,0,1,1,27,6,3,11,12,1490,2
0,0,1,1,0,1,1,0,1,1,27,6,3,11,4,1000,2
0,0,1,0,0,1,1,0,1,1,27,6,3,12,19,435,2
0,0,1,0,0,1,1,0,1,1,27,6,3,12,7,1180,2
0,0,0,1,1,0,1,1,1,0,27,6,3,12,13,90,0
0,0,1,1,0,1,1,0,1,1,27,6,3,12,19,1845,2
0,0,1,1,0,1,1,0,1,1,27,6,3,12,12,1460,2
0,0,1,0,0,1,1,0,1,1,27,6,3,12,9,1255,1
0,1,0,1,0,1,1,0,1,1,27,6,3,12,19,385,1
0,1,0,1,0,1,1,0,1,1,27,6,3,12,21,490,1
0,0,1,0,0,1,1,0,1,1,27,6,3,12,19,1820,2
0,0,1,1,0,1,1,0,1,1,27,6,3,13,12,1415,1
0,1,0,1,0,1,1,0,1,1,27,6,3,13,21,480,1
0,0,1,0,0,1,1,0,1,1,27,6,3,13,19,375,1
0,0,0,1,0,0,1,1,0,1,27,6,3,13,15,170,0
0,1,0,1,0,1,1,0,1,1,27,6,3,13,1,750,1
0,0,1,1,0,1,1,0,1,1,27,6,3,13,19,360,1
0,1,0,1,0,1,1,0,1,1,27,6,3,13,19,375,1
0,0,1,0,0,1,1,0,1,1,27,6,3,13,7,1105,2
0,0,1,0,0,1,1,0,1,1,27,6,3,13,9,1210,2
0,1,0,0,1,0,1,1,1,0,27,6,3,13,14,90,0
0,1,0,1,0,1,1,0,1,1,27,6,3,13,22,555,1
0,0,0,1,1,0,0,1,0,0,27,6,3,13,15,140,0
0,1,0,0,1,0,1,1,1,0,27,6,3,13,14,90,0
0,0,1,1,0,1,1,0,1,1,27,6,3,13,19,1775,2
0,0,1,1,0,1,1,0,1,1,27,6,3,13,19,1775,2
0,0,1,1,0,1,1,0,1,1,27,6,3,13,19,1775,2
0,0,1,1,0,1,1,0,1,1,27,6,3,13,12,1390,2
0,0,1,1,0,1,1,0,1,1,27,6,3,13,12,1390,2
0,0,1,1,0,1,1,0,1,1,27,6,3,13,12,1390,2
0,0,1,0,0,1,1,0,1,1,27,6,3,13,23,570,1
0,0,1,0,1,0,1,1,1,0,27,6,3,13,15,90,0
0,0,1,1,0,1,1,0,1,1,27,6,3,14,19,300,1
0,0,1,1,0,1,1,0,1,1,27,6,3,14,12,1355,1
0,0,1,1,0,1,1,0,1,1,27,6,3,14,19,300,1
0,1,0,1,0,1,1,0,1,1,27,6,3,14,1,690,1
0,1,0,1,0,1,1,0,1,1,27,6,3,14,21,420,1
0,0,1,0,0,1,1,0,1,1,27,6,3,14,17,180,0
0,0,1,0,0,1,0,0,1,0,27,6,3,14,16,150,0
0,0,0,1,0,1,1,0,1,1,27,6,3,14,22,490,1
0,0,0,1,0,1,1,0,1,1,27,6,3,14,17,195,0
0,0,0,1,0,1,0,0,1,0,27,6,3,14,16,150,0
0,0,1,0,0,1,1,0,1,1,27,6,3,14,19,1730,2
0,1,1,0,0,1,1,0,1,1,27,6,3,14,19,310,1
0,0,1,1,0,1,1,0,1,1,27,6,3,14,12,1320,2
0,0,1,1,0,1,1,0,1,1,27,6,3,14,12,1320,2
0,1,1,1,0,1,1,0,1,1,27,6,3,14,17,190,0
0,0,0,1,1,0,0,1,0,0,27,6,3,14,17,140,0
0,1,0,1,0,1,1,0,1,1,27,6,3,14,22,455,1
0,0,1,1,0,1,1,0,1,1,27,6,3,15,12,1295,1
0,1,0,1,0,1,1,0,1,1,27,6,3,15,1,630,1
0,0,1,1,0,1,1,0,1,1,27,6,3,15,19,1680,1
0,1,0,1,0,1,1,0,1,1,27,6,3,15,1,625,2
0,0,0,1,0,1,1,0,1,1,27,6,3,15,20,290,1
0,0,1,1,0,0,1,1,0,1,27,6,3,15,18,175,0
0,0,0,1,0,1,0,0,1,0,27,6,3,15,17,150,0
0,1,0,1,0,1,1,0,1,1,27,6,3,15,1,615,1
0,1,1,0,0,1,0,0,1,0,27,6,3,15,17,155,0
0,0,0,1,0,1,1,0,1,1,27,6,3,16,21,300,1
0,0,1,1,0,1,1,0,1,1,27,6,3,16,19,1620,1
0,1,0,1,0,1,1,0,1,1,27,6,3,16,1,570,1
0,0,0,1,0,1,1,0,1,1,27,6,3,16,1,570,1
0,0,0,1,0,1,1,0,1,1,27,6,3,16,22,380,1
0,0,1,0,0,1,1,0,1,1,27,6,3,16,19,1595,2
1,0,0,0,0,1,1,0,1,1,27,6,3,16,7,865,1
0,0,0,1,0,0,1,1,0,1,27,6,3,16,19,180,0
0,0,1,0,0,1,1,0,1,1,27,6,3,16,19,1580,2
0,0,0,1,1,0,1,1,1,0,27,6,3,16,18,90,0
0,1,1,1,0,0,1,1,0,1,27,6,3,17,19,155,0
0,0,1,0,0,0,1,1,0,1,27,6,3,17,19,165,0
0,1,0,0,0,1,0,0,1,0,27,6,3,17,19,150,0
0,0,0,1,0,1,1,0,1,1,27,6,3,17,1,500,1
0,1,0,0,0,1,0,0,1,0,27,6,3,17,19,150,0
0,0,0,1,0,1,0,0,1,0,27,6,3,17,19,155,0
0,0,1,0,0,1,1,0,1,1,27,6,3,17,7,865,2
0,0,1,0,0,1,1,0,1,1,27,6,3,17,19,1560,2
0,0,1,0,0,1,1,0,1,1,27,6,3,17,9,965,1
0,0,1,1,0,1,1,0,1,1,27,6,3,17,12,1145,1
0,1,0,1,0,1,1,0,1,1,27,6,3,17,1,480,1
0,0,0,1,0,1,1,0,1,1,27,6,3,17,1,480,1
0,0,1,1,0,1,1,0,1,1,27,6,3,17,19,1530,1
0,0,1,0,0,1,1,0,1,1,27,6,3,17,23,320,1
0,0,1,1,0,0,1,1,0,1,27,6,3,17,20,180,0
0,1,0,0,1,0,0,1,0,0,27,6,3,17,20,140,0
0,1,0,0,1,0,0,1,0,0,27,6,3,17,20,140,0
0,1,0,1,0,1,1,0,1,1,27,6,3,17,1,465,1
0,0,1,1,0,0,1,1,0,1,27,6,3,17,20,180,0
0,1,1,1,1,0,0,1,0,0,27,6,3,17,20,140,0
0,1,0,1,0,1,1,0,1,1,27,6,3,17,1,460,2
0,1,0,0,0,1,1,0,1,1,27,6,3,17,22,295,1
0,1,0,1,0,1,1,0,1,1,27,6,3,18,1,450,1
0,0,1,0,0,1,1,0,1,1,27,6,3,18,21,185,0
0,0,1,1,0,1,1,0,1,1,27,6,3,18,12,1100,1
0,1,0,1,0,1,1,0,1,1,27,6,3,18,1,435,1
0,0,1,1,0,1,1,0,1,1,27,6,3,18,19,1485,1
0,0,1,1,0,1,1,0,1,1,27,6,3,18,19,1480,2
0,0,1,1,0,1,1,0,1,1,27,6,3,18,12,1095,2
0,0,0,1,0,0,1,1,0,1,27,6,3,18,21,175,0
0,0,0,1,0,1,1,0,1,1,27,6,3,18,1,415,1
0,0,1,0,0,1,1,0,1,1,27,6,3,18,19,1470,2
0,0,1,1,0,0,1,1,0,1,27,6,3,18,22,185,0
0,0,0,1,0,0,1,1,0,1,27,6,3,18,21,175,0
